settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26590577301						Order	112-3615525-6804210	112-3615525-6804210		PBSsMvdJ5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.85	AFN	2026-06-04	2026-06-04 13:21:32 UTC	160687569652121			488	1	
26590577301						Order	112-3615525-6804210	112-3615525-6804210		PBSsMvdJ5	Amazon.com	ItemFees	Commission	-7.50	AFN	2026-06-04	2026-06-04 13:21:32 UTC	160687569652121			488	1	
26590577301						Order	114-5211885-1642644	114-5211885-1642644		PsvqgF9Y5	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-06-04	2026-06-04 15:22:46 UTC	160809397775961			490R	1	
26590577301						Order	114-5211885-1642644	114-5211885-1642644		PsvqgF9Y5	Amazon.com	ItemPrice	Tax	2.80	AFN	2026-06-04	2026-06-04 15:22:46 UTC	160809397775961			490R	1	
26590577301						Order	114-5211885-1642644	114-5211885-1642644		PsvqgF9Y5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.80	AFN	2026-06-04	2026-06-04 15:22:46 UTC	160809397775961			490R	1	
26590577301						Order	114-5211885-1642644	114-5211885-1642644		PsvqgF9Y5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-8.54	AFN	2026-06-04	2026-06-04 15:22:46 UTC	160809397775961			490R	1	
26590577301						Order	114-5211885-1642644	114-5211885-1642644		PsvqgF9Y5	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-06-04	2026-06-04 15:22:46 UTC	160809397775961			490R	1	
26590577301						Order	112-9833309-6281020	112-9833309-6281020		P4F9D3T15	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 08:59:02 UTC	160780520284441			413	1	
26590577301						Order	112-9833309-6281020	112-9833309-6281020		P4F9D3T15	Amazon.com	ItemPrice	Tax	3.13	AFN	2026-06-04	2026-06-04 08:59:02 UTC	160780520284441			413	1	
26590577301						Order	112-9833309-6281020	112-9833309-6281020		P4F9D3T15	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.13	AFN	2026-06-04	2026-06-04 08:59:02 UTC	160780520284441			413	1	
26590577301						Order	112-9833309-6281020	112-9833309-6281020		P4F9D3T15	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-06-04	2026-06-04 08:59:02 UTC	160780520284441			413	1	
26590577301						Order	112-9833309-6281020	112-9833309-6281020		P4F9D3T15	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 08:59:02 UTC	160780520284441			413	1	
26590577301						Order	113-8318229-9861039	113-8318229-9861039		PkkSjw675	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-06-04	2026-06-04 04:53:44 UTC	160807435631161			496B	1	
26590577301						Order	113-8318229-9861039	113-8318229-9861039		PkkSjw675	Amazon.com	ItemPrice	Tax	3.05	AFN	2026-06-04	2026-06-04 04:53:44 UTC	160807435631161			496B	1	
26590577301						Order	113-8318229-9861039	113-8318229-9861039		PkkSjw675	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.05	AFN	2026-06-04	2026-06-04 04:53:44 UTC	160807435631161			496B	1	
26590577301						Order	113-8318229-9861039	113-8318229-9861039		PkkSjw675	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-06-04	2026-06-04 04:53:44 UTC	160807435631161			496B	1	
26590577301						Order	113-8318229-9861039	113-8318229-9861039		PkkSjw675	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-06-04	2026-06-04 04:53:44 UTC	160807435631161			496B	1	
26590577301						Order	114-4521802-7436224	114-4521802-7436224		PqCgTVHd5	Amazon.com	ItemPrice	Principal	44.99	AFN	2026-06-04	2026-06-04 08:46:21 UTC	160518613743481			459R	1	
26590577301						Order	114-4521802-7436224	114-4521802-7436224		PqCgTVHd5	Amazon.com	ItemPrice	Tax	3.15	AFN	2026-06-04	2026-06-04 08:46:21 UTC	160518613743481			459R	1	
26590577301						Order	114-4521802-7436224	114-4521802-7436224		PqCgTVHd5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.15	AFN	2026-06-04	2026-06-04 08:46:21 UTC	160518613743481			459R	1	
26590577301						Order	114-4521802-7436224	114-4521802-7436224		PqCgTVHd5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-8.95	AFN	2026-06-04	2026-06-04 08:46:21 UTC	160518613743481			459R	1	
26590577301						Order	114-4521802-7436224	114-4521802-7436224		PqCgTVHd5	Amazon.com	ItemFees	Commission	-6.75	AFN	2026-06-04	2026-06-04 08:46:21 UTC	160518613743481			459R	1	
26590577301						Order	113-6531141-2948238	113-6531141-2948238		Ptf0RTYz5	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-06-04	2026-06-04 10:14:06 UTC	160759696074841			479	1	
26590577301						Order	113-6531141-2948238	113-6531141-2948238		Ptf0RTYz5	Amazon.com	ItemPrice	Tax	2.60	AFN	2026-06-04	2026-06-04 10:14:06 UTC	160759696074841			479	1	
26590577301						Order	113-6531141-2948238	113-6531141-2948238		Ptf0RTYz5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.60	AFN	2026-06-04	2026-06-04 10:14:06 UTC	160759696074841			479	1	
26590577301						Order	113-6531141-2948238	113-6531141-2948238		Ptf0RTYz5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-8.04	AFN	2026-06-04	2026-06-04 10:14:06 UTC	160759696074841			479	1	
26590577301						Order	113-6531141-2948238	113-6531141-2948238		Ptf0RTYz5	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-06-04	2026-06-04 10:14:06 UTC	160759696074841			479	1	
26590577301						Order	114-1574046-2480204	114-1574046-2480204		PBTjfMwD5	Amazon.com	ItemPrice	Principal	17.99	AFN	2026-06-04	2026-06-04 20:24:27 UTC	160782179945761			415	1	
26590577301						Order	114-1574046-2480204	114-1574046-2480204		PBTjfMwD5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-6.31	AFN	2026-06-04	2026-06-04 20:24:27 UTC	160782179945761			415	1	
26590577301						Order	114-1574046-2480204	114-1574046-2480204		PBTjfMwD5	Amazon.com	ItemFees	Commission	-2.70	AFN	2026-06-04	2026-06-04 20:24:27 UTC	160782179945761			415	1	
26590577301						Order	111-1896046-6363439	111-1896046-6363439		Pqdh8P16g	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-06-04	2026-06-04 08:42:10 UTC	158612717769521			479	1	
26590577301						Order	111-1896046-6363439	111-1896046-6363439		Pqdh8P16g	Amazon.com	ItemPrice	Tax	2.49	AFN	2026-06-04	2026-06-04 08:42:10 UTC	158612717769521			479	1	
26590577301						Order	111-1896046-6363439	111-1896046-6363439		Pqdh8P16g	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.49	AFN	2026-06-04	2026-06-04 08:42:10 UTC	158612717769521			479	1	
26590577301						Order	111-1896046-6363439	111-1896046-6363439		Pqdh8P16g	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-8.04	AFN	2026-06-04	2026-06-04 08:42:10 UTC	158612717769521			479	1	
26590577301						Order	111-1896046-6363439	111-1896046-6363439		Pqdh8P16g	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-06-04	2026-06-04 08:42:10 UTC	158612717769521			479	1	
26590577301						Order	114-2909133-3912254	114-2909133-3912254		Pxk0Z1rF5	Amazon.com	ItemPrice	Principal	21.99	AFN	2026-06-04	2026-06-04 15:11:51 UTC	160668937902441			461	1	
26590577301						Order	114-2909133-3912254	114-2909133-3912254		Pxk0Z1rF5	Amazon.com	ItemPrice	Tax	1.87	AFN	2026-06-04	2026-06-04 15:11:51 UTC	160668937902441			461	1	
26590577301						Order	114-2909133-3912254	114-2909133-3912254		Pxk0Z1rF5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-1.87	AFN	2026-06-04	2026-06-04 15:11:51 UTC	160668937902441			461	1	
26590577301						Order	114-2909133-3912254	114-2909133-3912254		Pxk0Z1rF5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.61	AFN	2026-06-04	2026-06-04 15:11:51 UTC	160668937902441			461	1	
26590577301						Order	114-2909133-3912254	114-2909133-3912254		Pxk0Z1rF5	Amazon.com	ItemFees	Commission	-3.30	AFN	2026-06-04	2026-06-04 15:11:51 UTC	160668937902441			461	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemPrice	Principal	12.95	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemPrice	Tax	0.65	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.65	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-3.81	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemFees	Commission	-1.94	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PxwZM7Rr5	Amazon.com	ItemFees	VariableClosingFee	-1.80	AFN	2026-06-04	2026-06-04 15:57:31 UTC	160669703761721			200	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemPrice	Tax	7.98	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemPrice	Shipping	11.53	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemPrice	ShippingTax	2.42	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	-2.42	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-7.98	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-0698243-6209061	114-0698243-6209061		PB9lNm9ng	Amazon.com	ItemFees	ShippingChargeback	-11.53	AFN	2026-06-04	2026-06-04 09:43:09 UTC	160432692096241			413	1	
26590577301						Order	114-5912147-3246618	114-5912147-3246618		P7bGgHhd5	Amazon.com	ItemPrice	Principal	21.99	AFN	2026-06-04	2026-06-04 17:35:18 UTC	160577602456441			461	1	
26590577301						Order	114-5912147-3246618	114-5912147-3246618		P7bGgHhd5	Amazon.com	ItemPrice	Tax	1.32	AFN	2026-06-04	2026-06-04 17:35:18 UTC	160577602456441			461	1	
26590577301						Order	114-5912147-3246618	114-5912147-3246618		P7bGgHhd5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-1.32	AFN	2026-06-04	2026-06-04 17:35:18 UTC	160577602456441			461	1	
26590577301						Order	114-5912147-3246618	114-5912147-3246618		P7bGgHhd5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-5.61	AFN	2026-06-04	2026-06-04 17:35:18 UTC	160577602456441			461	1	
26590577301						Order	114-5912147-3246618	114-5912147-3246618		P7bGgHhd5	Amazon.com	ItemFees	Commission	-3.30	AFN	2026-06-04	2026-06-04 17:35:18 UTC	160577602456441			461	1	
26590577301						Order	113-8058104-3078639	113-8058104-3078639		PBHgxNW65	Amazon.com	ItemPrice	Principal	17.99	AFN	2026-06-04	2026-06-04 14:36:10 UTC	160835309641441			415	1	
26590577301						Order	113-8058104-3078639	113-8058104-3078639		PBHgxNW65	Amazon.com	ItemPrice	Tax	1.44	AFN	2026-06-04	2026-06-04 14:36:10 UTC	160835309641441			415	1	
26590577301						Order	113-8058104-3078639	113-8058104-3078639		PBHgxNW65	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-1.44	AFN	2026-06-04	2026-06-04 14:36:10 UTC	160835309641441			415	1	
26590577301						Order	113-8058104-3078639	113-8058104-3078639		PBHgxNW65	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-6.31	AFN	2026-06-04	2026-06-04 14:36:10 UTC	160835309641441			415	1	
26590577301						Order	113-8058104-3078639	113-8058104-3078639		PBHgxNW65	Amazon.com	ItemFees	Commission	-2.70	AFN	2026-06-04	2026-06-04 14:36:10 UTC	160835309641441			415	1	
26590577301						Order	114-1235120-3566612	114-1235120-3566612		PkPSGRwf5	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-06-04	2026-06-04 10:14:03 UTC	160724276008601			496B	1	
26590577301						Order	114-1235120-3566612	114-1235120-3566612		PkPSGRwf5	Amazon.com	ItemPrice	Tax	2.76	AFN	2026-06-04	2026-06-04 10:14:03 UTC	160724276008601			496B	1	
26590577301						Order	114-1235120-3566612	114-1235120-3566612		PkPSGRwf5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.76	AFN	2026-06-04	2026-06-04 10:14:03 UTC	160724276008601			496B	1	
26590577301						Order	114-1235120-3566612	114-1235120-3566612		PkPSGRwf5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-06-04	2026-06-04 10:14:03 UTC	160724276008601			496B	1	
26590577301						Order	114-1235120-3566612	114-1235120-3566612		PkPSGRwf5	Amazon.com	ItemFees	Commission	-5.55	AFN	2026-06-04	2026-06-04 10:14:03 UTC	160724276008601			496B	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemPrice	Principal	49.99	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160648269384401			488	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemPrice	Tax	4.75	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160648269384401			488	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-4.75	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160648269384401			488	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.85	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160648269384401			488	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemFees	Commission	-7.50	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160648269384401			488	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160639016746681			413	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemPrice	Tax	3.61	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160639016746681			413	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.61	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160639016746681			413	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160639016746681			413	1	
26590577301						Order	112-5340404-6174624	112-5340404-6174624		P4xFMKKNg	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 20:59:00 UTC	160639016746681			413	1	
26590577301						Order	111-7343734-9230631	111-7343734-9230631		PxzwL15sg	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 22:05:12 UTC	160589914785481			440E	1	
26590577301						Order	111-7343734-9230631	111-7343734-9230631		PxzwL15sg	Amazon.com	ItemPrice	Tax	2.94	AFN	2026-06-04	2026-06-04 22:05:12 UTC	160589914785481			440E	1	
26590577301						Order	111-7343734-9230631	111-7343734-9230631		PxzwL15sg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.94	AFN	2026-06-04	2026-06-04 22:05:12 UTC	160589914785481			440E	1	
26590577301						Order	111-7343734-9230631	111-7343734-9230631		PxzwL15sg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.30	AFN	2026-06-04	2026-06-04 22:05:12 UTC	160589914785481			440E	1	
26590577301						Order	111-7343734-9230631	111-7343734-9230631		PxzwL15sg	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 22:05:12 UTC	160589914785481			440E	1	
26590577301						Order	111-9496883-1920240	111-9496883-1920240		PvZz6Cch5	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-06-04	2026-06-04 07:04:36 UTC	160759700538881			YZ-O27H-G3TU	1	
26590577301						Order	111-9496883-1920240	111-9496883-1920240		PvZz6Cch5	Amazon.com	ItemPrice	Tax	2.40	AFN	2026-06-04	2026-06-04 07:04:36 UTC	160759700538881			YZ-O27H-G3TU	1	
26590577301						Order	111-9496883-1920240	111-9496883-1920240		PvZz6Cch5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.40	AFN	2026-06-04	2026-06-04 07:04:36 UTC	160759700538881			YZ-O27H-G3TU	1	
26590577301						Order	111-9496883-1920240	111-9496883-1920240		PvZz6Cch5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-06-04	2026-06-04 07:04:36 UTC	160759700538881			YZ-O27H-G3TU	1	
26590577301						Order	111-9496883-1920240	111-9496883-1920240		PvZz6Cch5	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-06-04	2026-06-04 07:04:36 UTC	160759700538881			YZ-O27H-G3TU	1	
26590577301						Order	113-0884527-6425807	113-0884527-6425807		Px2LgdTC5	Amazon.com	ItemPrice	Principal	11.99	AFN	2026-06-04	2026-06-04 22:01:28 UTC	160708276619641			401E	1	
26590577301						Order	113-0884527-6425807	113-0884527-6425807		Px2LgdTC5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-4.09	AFN	2026-06-04	2026-06-04 22:01:28 UTC	160708276619641			401E	1	
26590577301						Order	113-0884527-6425807	113-0884527-6425807		Px2LgdTC5	Amazon.com	ItemFees	Commission	-1.80	AFN	2026-06-04	2026-06-04 22:01:28 UTC	160708276619641			401E	1	
26590577301						Order	113-9001526-7855444	113-9001526-7855444		Pt0M13KRq	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	0.00	AFN	2026-06-04	2026-06-04 04:27:32 UTC	161444214030161			450	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemPrice	Principal	12.95	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemPrice	Tax	0.65	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-0.65	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-3.81	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemFees	Commission	-1.94	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-8386446-2765039	114-8386446-2765039		PqFgbBRs5	Amazon.com	ItemFees	VariableClosingFee	-1.80	AFN	2026-06-04	2026-06-04 06:59:11 UTC	160669703761681			202	1	
26590577301						Order	114-3156011-1849050	114-3156011-1849050		PHCy4bbj5	Amazon.com	ItemPrice	Principal	39.99	AFN	2026-06-04	2026-06-04 18:53:09 UTC	160849361061201			YZ-O27H-G3TU	1	
26590577301						Order	114-3156011-1849050	114-3156011-1849050		PHCy4bbj5	Amazon.com	ItemPrice	Tax	3.80	AFN	2026-06-04	2026-06-04 18:53:09 UTC	160849361061201			YZ-O27H-G3TU	1	
26590577301						Order	114-3156011-1849050	114-3156011-1849050		PHCy4bbj5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.80	AFN	2026-06-04	2026-06-04 18:53:09 UTC	160849361061201			YZ-O27H-G3TU	1	
26590577301						Order	114-3156011-1849050	114-3156011-1849050		PHCy4bbj5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.96	AFN	2026-06-04	2026-06-04 18:53:09 UTC	160849361061201			YZ-O27H-G3TU	1	
26590577301						Order	114-3156011-1849050	114-3156011-1849050		PHCy4bbj5	Amazon.com	ItemFees	Commission	-6.00	AFN	2026-06-04	2026-06-04 18:53:09 UTC	160849361061201			YZ-O27H-G3TU	1	
26590577301						Order	114-9904747-2645036	114-9904747-2645036		PxVvyLLK5	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 15:35:21 UTC	160719813388041			413	1	
26590577301						Order	114-9904747-2645036	114-9904747-2645036		PxVvyLLK5	Amazon.com	ItemPrice	Tax	3.13	AFN	2026-06-04	2026-06-04 15:35:21 UTC	160719813388041			413	1	
26590577301						Order	114-9904747-2645036	114-9904747-2645036		PxVvyLLK5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.13	AFN	2026-06-04	2026-06-04 15:35:21 UTC	160719813388041			413	1	
26590577301						Order	114-9904747-2645036	114-9904747-2645036		PxVvyLLK5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-06-04	2026-06-04 15:35:21 UTC	160719813388041			413	1	
26590577301						Order	114-9904747-2645036	114-9904747-2645036		PxVvyLLK5	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 15:35:21 UTC	160719813388041			413	1	
26590577301						Order	114-5536827-3830640	114-5536827-3830640		Ps72ZKHL5	Amazon.com	ItemPrice	Principal	74.99	AFN	2026-06-04	2026-06-04 18:11:56 UTC	160775056539841			484	1	
26590577301						Order	114-5536827-3830640	114-5536827-3830640		Ps72ZKHL5	Amazon.com	ItemPrice	Tax	5.62	AFN	2026-06-04	2026-06-04 18:11:56 UTC	160775056539841			484	1	
26590577301						Order	114-5536827-3830640	114-5536827-3830640		Ps72ZKHL5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-5.62	AFN	2026-06-04	2026-06-04 18:11:56 UTC	160775056539841			484	1	
26590577301						Order	114-5536827-3830640	114-5536827-3830640		Ps72ZKHL5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-13.03	AFN	2026-06-04	2026-06-04 18:11:56 UTC	160775056539841			484	1	
26590577301						Order	114-5536827-3830640	114-5536827-3830640		Ps72ZKHL5	Amazon.com	ItemFees	Commission	-11.25	AFN	2026-06-04	2026-06-04 18:11:56 UTC	160775056539841			484	1	
26590577301						Order	114-9049054-8175441	114-9049054-8175441		PBMc9mXKg	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 06:45:52 UTC	160637496296001			413	1	
26590577301						Order	114-9049054-8175441	114-9049054-8175441		PBMc9mXKg	Amazon.com	ItemPrice	Tax	3.55	AFN	2026-06-04	2026-06-04 06:45:52 UTC	160637496296001			413	1	
26590577301						Order	114-9049054-8175441	114-9049054-8175441		PBMc9mXKg	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-3.55	AFN	2026-06-04	2026-06-04 06:45:52 UTC	160637496296001			413	1	
26590577301						Order	114-9049054-8175441	114-9049054-8175441		PBMc9mXKg	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-11.46	AFN	2026-06-04	2026-06-04 06:45:52 UTC	160637496296001			413	1	
26590577301						Order	114-9049054-8175441	114-9049054-8175441		PBMc9mXKg	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 06:45:52 UTC	160637496296001			413	1	
26590577301						Order	113-9471622-1600235	113-9471622-1600235		Ps0ddvxr5	Amazon.com	ItemPrice	Principal	37.99	AFN	2026-06-04	2026-06-04 08:15:12 UTC	160609564569481			440E	1	
26590577301						Order	113-9471622-1600235	113-9471622-1600235		Ps0ddvxr5	Amazon.com	ItemPrice	Tax	2.66	AFN	2026-06-04	2026-06-04 08:15:12 UTC	160609564569481			440E	1	
26590577301						Order	113-9471622-1600235	113-9471622-1600235		Ps0ddvxr5	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.66	AFN	2026-06-04	2026-06-04 08:15:12 UTC	160609564569481			440E	1	
26590577301						Order	113-9471622-1600235	113-9471622-1600235		Ps0ddvxr5	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.30	AFN	2026-06-04	2026-06-04 08:15:12 UTC	160609564569481			440E	1	
26590577301						Order	113-9471622-1600235	113-9471622-1600235		Ps0ddvxr5	Amazon.com	ItemFees	Commission	-5.70	AFN	2026-06-04	2026-06-04 08:15:12 UTC	160609564569481			440E	1	
26590577301						Order	114-5868752-8337063	114-5868752-8337063		P79w09d75	Amazon.com	ItemPrice	Principal	36.99	AFN	2026-06-04	2026-06-04 20:15:27 UTC	160719775131401			496B	1	
26590577301						Order	114-5868752-8337063	114-5868752-8337063		P79w09d75	Amazon.com	ItemPrice	Tax	2.77	AFN	2026-06-04	2026-06-04 20:15:27 UTC	160719775131401			496B	1	
26590577301						Order	114-5868752-8337063	114-5868752-8337063		P79w09d75	Amazon.com	ItemWithheldTax	MarketplaceFacilitatorTax-Principal	-2.77	AFN	2026-06-04	2026-06-04 20:15:27 UTC	160719775131401			496B	1	
26590577301						Order	114-5868752-8337063	114-5868752-8337063		P79w09d75	Amazon.com	ItemFees	FBAPerUnitFulfillmentFee	-7.38	AFN	2026-06-04	2026-06-04 20:15:27 UTC	160719775131401			496B	1	
